answer_success,backend_error,blocked_path_hits,blocked_path_leakage,boundary_violation,budget,exclusion_field_conflict,expected_model_string,expected_returned_model,experiment_id,fallback_enabled,final_attempt_count,final_exact_success,final_json_parse_success,final_output_construction,finish_reason,forbidden_token_hits,forbidden_token_leakage,global_artifact_id,http_status,local_transport_path_failure_detected,logical_request_hash,matrix_role,max_tokens,mechanical_carry_failure_mode_detected,method,metric_record_sha256,missing_required_tokens,model,model_condition_id,open_weight_supplement,openrouter_runtime_hardening_applied,output_bearing_state_conflict,parsed_output_sha256,primary_analysis_eligible,protected_token_hits,protected_token_leakage,provider,provider_call_count,provider_name,provider_order,provider_tag,quantization,raw_response_sha256,reasoning_content_present,reasoning_control_policy,reasoning_tokens_observed,reliable_composite_success,reliable_success,requested_model,required_token_missing_count,required_token_recall,retry_policy_id,retry_policy_sha256,returned_model_match,revoked_token_hits,revoked_token_leakage,row_id,run_id,schema_version,score_error,score_row_emitted,selected_model_or_returned_model,stale_token_hits,stale_token_leakage,state_carry_surface_present,state_forbidden_token_negated,state_forbidden_token_present,state_governance_audit,state_governance_success,state_governance_success_legacy_no_conflict_only,state_hard_cap_used,state_internal_conflict,state_label_accuracy,state_required_token_negated,state_required_token_present,state_transition_accuracy,structured_output_forcing,supplement_id,supplement_phase,supplement_protocol,task_id,temperature,tools_function_web_retrieval_agent,top_k,top_p
False,False,['src/api/unit_04_68ea21.py'],True,True,600,False,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory,False,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory::pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_carry_forward::budget600::run3,200,False,eb7992afa538ad28b61c96cb4512f49bf7fd1e7120fb8f2101199aa0ae425556,open_weight_supplement_confirmatory_not_primary,4096,True,rolling_visible_carry_forward,65c075763543ed144068b3112608e4b92624f9451a69dc936bb5f36239c32010,[],qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,True,827f7826693eed44fdf086d3b87345e73a9270b96124c983b6f5db7bf9d34d0a,False,[],False,openrouter,6,Alibaba,['alibaba'],alibaba/opensource,unknown,3addab8ddcb1afa47e4de6b57915bb995e6f762a527d70e412917f32dbd759ee,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_carry_forward::budget600::run3,3,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,['API_04_02F94A'],True,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['NOTE', 'VISIBLE_KEEP'], 'required_token_present_in_state': True}",False,False,True,True,0.5,False,True,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,confirmatory,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00004_api_migration_state_transition_medium,0,not_requested,not_sent,1
False,False,[],False,False,1200,False,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory,False,1,False,True,provider_final_call,stop,['API_04_41E404'],True,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory::pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget1200::run1,200,False,c8c6a1b9358e6c09a216adcdfb203d85893ab6c15fedfa67b5b1ac7c260b7dac,open_weight_supplement_confirmatory_not_primary,4096,True,rolling_visible_fields_only,995b28675de1efdf866be3b9239a1f35e44bc22acab518567dc3a7c97080769a,[],qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,True,ac8a22b05869d8cef1dec5475fe0a5b35ddfd6eafbdf6ac06a20b23acc0f8dad,False,['API_04_A60386'],True,openrouter,6,Alibaba,['alibaba'],alibaba/opensource,unknown,4ad08dacdf66c2c5640e15deddda819914b515b821122d9b6007989182afdefa,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,['API_04_31BF6C'],True,pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget1200::run1,1,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,['API_04_02F94A'],True,True,False,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['BOUNDARY', 'NOTE', 'VISIBLE_KEEP'], 'required_token_present_in_state': True}",False,False,False,True,0.25,False,True,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,confirmatory,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00004_api_migration_state_transition_medium,0,not_requested,not_sent,1
False,False,[],False,False,1200,False,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory,False,1,False,True,provider_final_call,stop,['API_04_41E404'],True,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory::pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget1200::run2,200,False,9067f59d0a1ff25f50e9719a1fa7d72b1871cc6bca4270632fa9c66063fcefe3,open_weight_supplement_confirmatory_not_primary,4096,True,rolling_visible_fields_only,2210fac10edab7fde9e4b39d1c65990cb58c222529258d37fb6d33fff00d1d97,[],qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,True,9da65c8fd0728f0bcf059982541489f3ed0309c64a3d27c1afb89e2d5aebdf09,False,['API_04_A60386'],True,openrouter,6,Alibaba,['alibaba'],alibaba/opensource,unknown,b85f7d792046ca1f08a16e3b8271cb94ec68e960d301553cda4e6d13965dbbfe,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,['API_04_31BF6C'],True,pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget1200::run2,2,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,['API_04_02F94A'],True,True,False,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['BOUNDARY', 'NOTE', 'VISIBLE_KEEP'], 'required_token_present_in_state': True}",False,False,False,True,0.25,False,True,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,confirmatory,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00004_api_migration_state_transition_medium,0,not_requested,not_sent,1
False,False,[],False,False,1200,False,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory,False,1,False,True,provider_final_call,stop,['API_04_41E404'],True,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory::pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget1200::run3,200,False,63c749fe7023593bddedfab2e943dbb33934ddcf37d69dbee6a95872589bb80f,open_weight_supplement_confirmatory_not_primary,4096,True,rolling_visible_fields_only,5682b04c6b5a774ab944e13c0d55495a5a8042a0551e6dc3a5ed24b8e384c850,[],qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,True,ac8a22b05869d8cef1dec5475fe0a5b35ddfd6eafbdf6ac06a20b23acc0f8dad,False,['API_04_A60386'],True,openrouter,6,Alibaba,['alibaba'],alibaba/opensource,unknown,eb230073d89d1e214dfab2f3952c741bbf45ed16b6bb543fd17a2ec6e988ef4f,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,['API_04_31BF6C'],True,pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget1200::run3,3,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,['API_04_02F94A'],True,True,False,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['BOUNDARY', 'NOTE', 'VISIBLE_KEEP'], 'required_token_present_in_state': True}",False,False,False,True,0.25,False,True,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,confirmatory,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00004_api_migration_state_transition_medium,0,not_requested,not_sent,1
False,False,[],False,False,600,False,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory,False,1,False,True,provider_final_call,stop,['API_04_41E404'],True,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory::pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget600::run1,200,False,39bfd10c602d4f465d408f46eeedfcad60d71aa04727f2e2cb413a466762e662,open_weight_supplement_confirmatory_not_primary,4096,True,rolling_visible_fields_only,d14646eebd145f38c599e96c32c48ac90e9aaf8397b99feb7db1d846e00d48a5,[],qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,True,44f5dadb31ba26d9b978dd8e082aa2df5005000c5461325d0b25187a414bc145,False,['API_04_A60386'],True,openrouter,6,Alibaba,['alibaba'],alibaba/opensource,unknown,313c3e79099f2a33018faefc83344e1614e5aaae0f85c565d2185245386b54cf,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,['API_04_31BF6C'],True,pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget600::run1,1,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,['API_04_02F94A'],True,True,False,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['BOUNDARY', 'NOTE', 'VISIBLE_KEEP'], 'required_token_present_in_state': True}",False,False,False,True,0.25,False,True,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,confirmatory,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00004_api_migration_state_transition_medium,0,not_requested,not_sent,1
False,False,[],False,False,600,False,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory,False,1,False,True,provider_final_call,stop,['API_04_41E404'],True,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory::pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget600::run2,200,False,72d8c4b7f734e7bcd9bbb25c887d81fd28276182226d9ad03f0ae059179a585d,open_weight_supplement_confirmatory_not_primary,4096,True,rolling_visible_fields_only,979de156180c3242fc9deb018fd34099fbd2cde0fbf727fbf0fb0c11b4e7c3a8,[],qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,True,ac8a22b05869d8cef1dec5475fe0a5b35ddfd6eafbdf6ac06a20b23acc0f8dad,False,['API_04_A60386'],True,openrouter,6,Alibaba,['alibaba'],alibaba/opensource,unknown,97c94a8cf21f33c8e1aeba9a5d6a435496b7b9c93226d362e1e5da5d5d57f951,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,['API_04_31BF6C'],True,pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget600::run2,2,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,['API_04_02F94A'],True,True,False,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['BOUNDARY', 'NOTE', 'VISIBLE_KEEP'], 'required_token_present_in_state': True}",False,False,False,True,0.25,False,True,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,confirmatory,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00004_api_migration_state_transition_medium,0,not_requested,not_sent,1
False,False,[],False,False,600,False,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory,False,1,False,True,provider_final_call,stop,['API_04_41E404'],True,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory::pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget600::run3,200,False,0d1895a5be1147d551d127d14d9121aa0ab5f2920dd47254eed0633a1f9d3387,open_weight_supplement_confirmatory_not_primary,4096,True,rolling_visible_fields_only,e53907f4fd075c912c6b7ee6efc656b4064503610d30efb8ac78f165f6bfdf3d,[],qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,True,51073331626238764ff3d36b94e9d1c15f21d53ddd317eacf0bd846e09ef957b,False,['API_04_A60386'],True,openrouter,6,Alibaba,['alibaba'],alibaba/opensource,unknown,8264eb070bc18b072276a39fa998ba84f51ffa2a2dfa88daa8ab7d7b796a26ff,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,['API_04_31BF6C'],True,pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget600::run3,3,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,['API_04_02F94A'],True,True,False,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['BOUNDARY', 'NOTE', 'VISIBLE_KEEP'], 'required_token_present_in_state': True}",False,False,False,True,0.25,False,True,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,confirmatory,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00004_api_migration_state_transition_medium,0,not_requested,not_sent,1
False,False,['src/api/unit_04_68ea21.py'],True,True,1200,True,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory,False,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory::pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget1200::run1,200,False,0ace656a23d64b0c6b644fab7b78ab1aade7e05624497194bf7ec28a74e9cbb2,open_weight_supplement_confirmatory_not_primary,4096,True,ssr_no_visible_carry,001f0af2fc47715951b8fefd7d4a6d6ad4a69f2c8c2374d8bbdc6a1d75768c48,[],qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,False,99a6953e7573c2a3101a01ba6631d1873e4d8bf2a63d1a3710cc5ed6acf986db,False,[],False,openrouter,6,Alibaba,['alibaba'],alibaba/opensource,unknown,3cd5a7c8c2df4877a1751496767bc08736923875e6758caab0f2d2371525dec9,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget1200::run1,1,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['ALW', 'B', 'CK', 'G', 'N', 'NO', 'OUT'], 'required_token_present_in_state': True}",False,False,False,True,0.25,True,True,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,confirmatory,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00004_api_migration_state_transition_medium,0,not_requested,not_sent,1
False,False,[],False,False,1200,True,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory,False,1,False,True,provider_final_call,stop,['API_04_41E404'],True,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory::pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget1200::run2,200,False,77abba1cd53f4de53791574f9fbcbfdfc131316c102960777cead79782e079ca,open_weight_supplement_confirmatory_not_primary,4096,True,ssr_no_visible_carry,5b5125439896cb8d1413a1a87779f1bf43d1d9862c40f342e80aa5317b40c77e,[],qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,False,05b1058c632437936ece262faf03d52bb4c387bd95a46eb1b8d2914367b00f3f,False,['API_04_A60386'],True,openrouter,6,Alibaba,['alibaba'],alibaba/opensource,unknown,2a39912bb5cc591921100e2fed79c15bfe9af4593f3795b40acdf560a44fd0a4,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,['API_04_31BF6C'],True,pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget1200::run2,2,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,['API_04_02F94A'],True,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['ALW', 'B', 'CK', 'G', 'N', 'NO', 'OUT'], 'required_token_present_in_state': True}",False,False,False,True,0.25,True,True,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,confirmatory,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00004_api_migration_state_transition_medium,0,not_requested,not_sent,1
False,False,[],False,False,1200,True,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory,False,1,False,True,provider_final_call,stop,['API_04_41E404'],True,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory::pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget1200::run3,200,False,db6dd3373d1df2aaf7c0eedb22b04b414f96e0cb1e0ce74fb40ef7785c5be6a0,open_weight_supplement_confirmatory_not_primary,4096,True,ssr_no_visible_carry,995c338a0c2d47ffdf3da11189949e3de5ce6e835e501e8ecd16a891f7bfad92,[],qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,False,4253e3607e4d949f26934019fb021ba77d6a5874ffb240933d197d4a247a6906,False,['API_04_A60386'],True,openrouter,6,Alibaba,['alibaba'],alibaba/opensource,unknown,4036ceca2c31858bd5eaac41808867a97ff594f4b0551890bc4b06d0bedd9704,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,['API_04_31BF6C'],True,pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget1200::run3,3,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,['API_04_02F94A'],True,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['ALW', 'B', 'CK', 'G', 'N', 'NO', 'OUT'], 'required_token_present_in_state': True}",False,False,False,True,0.25,True,True,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,confirmatory,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00004_api_migration_state_transition_medium,0,not_requested,not_sent,1
False,False,[],False,False,600,True,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory,False,1,False,True,provider_final_call,stop,['API_04_41E404'],True,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory::pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget600::run1,200,False,4f0e27bd049dfbf0a98c1d255749052cf5ce1178b527ff83fef77bc02db19b95,open_weight_supplement_confirmatory_not_primary,4096,True,ssr_no_visible_carry,47615713f28568fd69a02108bf545de10160bbcfdb8925e41eeed838ef7c8aa0,[],qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,False,0a303984aba97bc3f2a5883a885c3861b775ca261273bec06d0beb489d05de9b,False,['API_04_A60386'],True,openrouter,6,Alibaba,['alibaba'],alibaba/opensource,unknown,1a136d1bd413cc9e913f47b9eb08d1b6765edd70ad02f6ea4b737a3c7497e728,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,['API_04_31BF6C'],True,pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget600::run1,1,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['ALW', 'B', 'CK', 'G', 'N', 'NO', 'OUT'], 'required_token_present_in_state': True}",False,False,False,True,0.25,True,True,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,confirmatory,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00004_api_migration_state_transition_medium,0,not_requested,not_sent,1
False,False,['src/api/unit_04_68ea21.py'],True,True,600,True,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory,False,1,False,True,provider_final_call,stop,['API_04_41E404'],True,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_confirmatory::pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget600::run2,200,False,46451f270d4e5ef3cef0c8d2e85ef09275643a0158956de8f6f196fb13683406,open_weight_supplement_confirmatory_not_primary,4096,True,ssr_no_visible_carry,bb1f84ca6db2851585ed37198b7ceb56356f26f20efd2f965bbd45b4856deea9,[],qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,False,9c24a103c470604c258558ea80003dc79f097d134088f58b81b8c75bca899157,False,['API_04_A60386'],True,openrouter,6,Alibaba,['alibaba'],alibaba/opensource,unknown,002cde9c3c0d6b34ed5291c6e7f6e0238fbd4fd2e464828cce4911fa62caab0f,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,['API_04_31BF6C'],True,pcgds_v2_00004_api_migration_state_transition_medium::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget600::run2,2,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,['API_04_02F94A'],True,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['ALW', 'B', 'CK', 'G', 'N', 'NO', 'OUT'], 'required_token_present_in_state': True}",False,False,False,True,0.166667,True,True,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,confirmatory,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00004_api_migration_state_transition_medium,0,not_requested,not_sent,1
